USER,DATE,STAR,LIKE,TITLE,REVIEW
Hanahana82,2023-04-11 22:58:24-07:00,5,0,좋네요,병원에서 오래 안기다려서 좋아요
동맹해요 9VR1SP,2023-04-10 01:33:54-07:00,5,0,너무 편리해요,예약이 되서 너무 좋아요
막짱!!!,2023-04-10 00:47:39-07:00,4,0,똑닥.... 너무 유용하네요.,"직장인으로 병원에가면 시간이 너무 길어져서 힘들었는데.... 
대기인원을보고 시간에 맞추어 가면되니 너무 좋습니다. 
앞으로 잘 사용할게요.^^*"
쩡뚜쩡뚜,2023-04-09 17:32:40-07:00,5,0,세상편리,이런어플이생기니 가서 대기할필요도없고 인원수도알려주고 너무 좋아요. 참 편리한 세상입니다 감사해요
용용용용이별명이다있어,2023-04-09 17:07:24-07:00,2,0,업뎃 전후로 오류가 너무 잦아요,정각 땡 하면 예약 마감되는 병원인데 병원 접수 눌렀다 접수시간 아니래서 나간 후 다시 접수 누르면 오류가 떠요.. 예약도 실패하고 속상하네요 제발 오류 좀 해결해주세요
너무좋아 영어,2023-04-07 19:43:50-07:00,5,0,너무 편하고 좋아요,감사합니다
Seohyun0428,2023-04-07 08:09:21-07:00,1,0,어플 오류가 너무 심해요,"무슨 어플이 이렇게 오류가 잦아여? 그리고 제가 오늘 바로 12시에 딱 예약햇는데 멈추더니 예약이 아무것도 안되서 예약 못했네요
그냥 어플도 아니고 보통 소아과 예약으로 많이 사용하는데 아픈 애들 어떡하라고 어플 오류가 잦게 만들면 어떡합니까?"
로미도로미,2023-04-06 22:53:58-07:00,5,0,잘사용하고 있어요,아이 때문에 설치했는데 잘 사용하고 있어요 ~!
아이폰6+ 화남,2023-04-06 17:54:08-07:00,2,0,접수가 잘 안되요,"어쩜 그렇게 맨날 마감이라고 뜰까요?1분도 안되서 말입니다. 아이가 아픈데, 어플이 이모양 이니 짜증납니다."
에디아기엄마,2023-04-05 01:09:17-07:00,5,0,좋아요,아이 아플때 자주 보게 되어요
풍무맘마,2023-04-05 00:49:23-07:00,5,0,좋아요,없었으면 엄청 불편이요
또옥딱,2023-04-05 00:46:53-07:00,5,0,똑딱 너무 편해요!,"항상 소아과에서 기다렸는데, 이제 접수하고 출발해서 대기시간도 줄어들고 너무 좋아요!!"
콜록감기,2023-04-04 23:53:38-07:00,5,0,조항요,예약도 잘 되고 굿이네용
zmskwodhf842,2023-04-04 23:52:47-07:00,5,0,너무 편리하고 좋습니다,"병원가서 접수하면 항상 대기가 너무 길어서 시간낭비가 많아 힘들었는데 접수를 미리 하고 갈 수 있으니 너무 좋아요.
대기 인원 얼마 남지 않았을 때 알림 오는 기능 덕분에 적절한 시간에 병원에 가면 되서 정말 잘 사용하고 있습니다."
박효신폐인,2023-04-04 23:50:04-07:00,5,0,좋습니다,병원갈때 미리하고 가면 좋아오
몽키D주짓수,2023-04-04 21:01:49-07:00,5,0,쓰리굿,"베이굿
이츠굿
와우굿"
김구라김십라,2023-04-04 20:32:12-07:00,5,0,실시간보기좋음,병원대기자 많아서 열리지않을때가 많음 아주 많음
꿀백이,2023-04-03 17:56:09-07:00,5,0,아주 좋아요,아주 좋아요 편리합니다
꺄루끼루,2023-04-02 23:02:01-07:00,5,0,너무 편해요ㅠㅠㅠ,"시간이 돈인 저에게 왜 이 어플을 이제 알았는지요
왠만한 병원은 다 예약이 되어서 편리하고 넘 감사합니다"
료퍼 ㅎ,2023-04-02 02:17:46-07:00,3,0,원장님이 너~무 친절하시고 상담도 잘해주시고. 간호사분들도 친절하시고. 진짜 촤,진짜 최고임
국사공부하기,2023-04-01 03:15:28-07:00,5,0,굳,"보험 청구 서류 파일로 주는거 좋네요!
미리 예약도 하고 갈수잇어서 편해요"
어렵긴하나 재밌음,2023-03-31 18:00:11-07:00,3,0,갑자기 이상해지네요.,집에서 wifi로 접수 시작했다가 집 밖으로 나와 lte 환경에서 접수완료하려고 했더니 먹통되다가 the data can’t be read because it is not in correct format. 이라는 메시지를 출력하고 접수가 안됐습니다. 이후 앱 강제종료 하니 초기화면만 무한 뜨고 앱 삭제 후 재설치를 했더니 통신사 인증 후 위와 똑같은 메시지를 뱉으면서 안되네요. wifi에서 lte로 ip가 변경되면서 먹통이 되는 거 같은데 예외처리 해줘야할 거 같습니다.
해결좀요제발,2023-03-31 17:53:30-07:00,1,0,희대의 쓰레기어플,로그인도 계속 무한반복으로 뒤로가져서 안 되고 예약도 안 되고 이딴 개쓰레기 어플 때문에 다 꼬였네요
하얀거북이,2023-03-31 17:48:25-07:00,5,0,인증이 안되요,인증하고 돌아 왔는데 계속 인증화면에 멈춰 있습니다. 다음 업데이트 기대할게요
Bitl_Tk,2023-03-30 17:41:57-07:00,1,0,개인인증이 안되요,"pass앱으로 인증을 열 번 시도 중인데
앱에서 확인하고 똑닥 어플에서 본인인증 하기 해도 계속 실패라고 나와서 똑닥 앱 사용을 못하고 있네요."
뉴진스의하입보이요,2023-03-29 20:05:24-07:00,1,0,대기순서 보려고 설치한건데 그닥 불필요함,"카톡 알림톡 링크로만 대기 볼 수 잇는것도 불친절함
그닥 설치할 이유없음"
파란눈5,2023-03-28 22:45:27-07:00,5,0,센트럴이빈후과,진단 및 치료 잘 해 주시고 약도 잘 처방해 주셔서 하루만에 많이 좋아졌습니다. 감사합니다.
vegas-kai,2023-03-28 21:31:31-07:00,5,0,잘쓰고있어요~!,ㅎㅎ
보소봇,2023-03-27 19:27:37-07:00,5,0,좋아요,잘 사용하고 있어요~!
에뀨,2023-03-27 18:48:09-07:00,4,0,병원이 많이 확대되면 좋겠어요,상동
켜니닝,2023-03-27 03:56:28-07:00,5,0,편리해요,편하게 예약할 수 있어서 좋습니다 👍🏻
쏠루미,2023-03-26 22:42:19-07:00,2,0,앱은 좋은데 cs가 별로에요,"미방문으로 인한 접수 취소가 아니라고 카톡 문의로 상황 설명을 드렸는데 대화 진행도 잘 안 되고 결국 수정을 안 해주셨어요.
병원에 방문 했고 똑닥에서 나온 대기 인원보다 훨씬 많았습니다. 병원 도착 후에 접수를 해주셔서 대기시간이 너무 길어 시간이 없었던 관계로 접수 취소를 부탁드리고 나왔다고 카톡으로 두세번 설명해도 결국 제 진료 내역에는 미방문으로 인한 접수취소로 되어있네요. 
CS 부분에 더 신경써주셨으면 좋겠습니다."
모바일온누리상품권되는곳은 있냐,2023-03-26 08:15:58-07:00,1,0,개빡치네ㅡㅡ,"진짜 심한욕 쓰고싶네요ㅡㅡ 애 토하고 난리나서 예약하려고 11시 50분부터 대기타다가 12시 땡하자마자 들어갔는데 계속 본인인증해라, 인증하고나면 이미 계정이 있다 무한반복

5분쯤 겨우돼서 들어가니 예약마감ㅡㅡ
하… 진심 욕 안쓰는데 지금 너무 빡쳐서 눈물나요.
내일 어디서 진료봅니까.. 애는 다 죽어가는데..

별점 1개도 아깝네요ㅡㅡ"
sfuer,2023-03-26 03:12:27-07:00,5,0,굿,굿
아형,2023-03-25 04:53:37-07:00,5,0,편리해요,너무 편리하네요
Hhshekhi,2023-03-24 15:29:20-07:00,5,0,굿,감사해요
지혜쟌,2023-03-24 08:10:34-07:00,4,0,편리한앱,편리하게 잘 사용하고 있어요 어떻게 기다렸을까 싶게 시간만 맞춰가면 되니 좋아요 그런데 12시 땡하고 예약하면 자꾸 오류라고 하고 렉걸리다가 튕기고 안되는데 너무 인기많은 선생님이라 몰리면 어쩔수없는건가요 이건 ㅠㅠㅠ
메뿌렁렁메롱,2023-03-24 08:04:21-07:00,1,0,12시만되면 오류뜸,"선착순이 중요한데 오류 떠서 매번 예약 놓침
쓰레기임"
유임,2023-03-23 22:13:54-07:00,5,0,좋아요,시간절약도 되고 편리해요! 제가 다니는 병원은 똑닥으로는 가접수를 받고 도착하면 이름 얘기하면 정식으로 접수가 되는데 순서는 가접수 순서로 진료를 받을수 있어서 시간 절약도 되고 많이 유용합니다!👍🏻
박규린,2023-03-23 15:14:59-07:00,5,0,너무 좋아요,"진료예약이 너무 편리해요!!
더 많은 병원에 얼른 보편화됐으면 합니다!!"
짱짱맘❤️,2023-03-23 07:57:59-07:00,3,0,잘쓰고있어용,한번씩 렉걸리는거빼고는괜찮아요^^
짱 아,2023-03-22 22:45:23-07:00,5,0,진료대기시간줄이고 좋아요,바쁜데 진료접수시간걸리는데 아주빠르게 진료보고 좋았어요
외로븐곤이,2023-03-22 06:16:10-07:00,5,0,괜찮아요,괜찮아요
대어대박,2023-03-21 03:58:32-07:00,1,0,병원에서 쓴다,"딸 아파서 현장 대기 타다 
광클 실패후 아픈 딸
2시간 더 대기 타고 있다
이번이 처음? 3번쩨다
자식 아픈거 보고 눈깔 돌아 갈뿐
최악이다"
saengbaru,2023-03-20 06:36:33-07:00,5,0,좋아용,처음 써보는데 편리하긴 한데 지방이라 그런가 아직 활용하는 병원이 몇군데 없어서 아쉬워요ㅠㅠ
별이탄이,2023-03-20 02:40:22-07:00,5,0,똑닥 어플 너무 좋아요,너무 편하고 좋아요!! 꼭 필요한 어플입니다!
mesilver,2023-03-18 21:31:27-07:00,5,0,편하고 대기순번 알기 좋아요,대기자가 얼마나 있는지 실시간 확인하기 좋아요.
째즈디에이치,2023-03-18 05:11:37-07:00,1,0,진료를 못받게 하는 앱,동네병원이 이 앱으로만 접수를 받아서 아침에 오픈하자마자 예약을 안하면 방문접수도 안받음. 진료거부의 수단. 앱을 사용하기 어려운 사람은 이 앱을 이용하는 병원에서는 아무리 아파도 진료받기 어려움. 사람을 편리하게 해주는 앱이 아니라 진료 권리 마저 행사할 수 없게 만드는 최악의 앱
쓰쓰도쓰,2023-03-17 19:35:13-07:00,5,0,예약이 편해요 ㅎㅎ,좋습니다
셋맘 쓰리,2023-03-17 07:49:59-07:00,5,0,똑닥 굿,시간 절약. 좋아요
B.EMILIA,2023-03-16 06:03:33-07:00,5,0,예약하니너무 좋으네요 ♥︎,다른병원도 똑닥이 널리 사용되었으면 해요 너무 좋으네요 간편하게 예약하고 콜센터 전화 기다리지 않아도 되어요
았뇽:),2023-03-14 23:49:09-07:00,5,0,처방전 QR코드 인식이,"너무 안돼요.
멀리 잡으면 멀어서 안되고 가까이 잡으면 초점이 나가요.
다른 QR코드는 잘 되는데 똑닥 앱 내에서만 안되는게 이상해요ㅠㅠ 제발 개선해주세요😭🙏"
개발세발낙지,2023-03-14 09:41:31-07:00,3,0,카카오로 통합한거 좀 짜증나네요,"아무리 찾아도 네이버 로그인이 없어서 애기 병원 가는거 못하고 남편이 새로 아이디 만들어서 했는데 바뀌면 바뀐다고 예고를 하던지 ㅡㅡ짜증나네 카카오가 뭐 전국민이 다 하는건가 카카오로 로그인하기 싫거든요
편의성이 이니라 본인들이 관리하기 편하게 그냥 하나로만 한거겠지 뭔 유저편의인지 ㅎ"
ㄴ짱,2023-03-13 08:05:24-07:00,5,0,친절하게 설명 잘해주세요,그리고 대기인원이 많아도 생각보다 오래 기다리지 않아요
맘마미아^^,2023-03-13 02:10:06-07:00,5,0,똑딱이 너무 좋아요,기다리기 힘들었는데 실시간으로 보고 갈수있어 좋았습니다
천사가필요해,2023-03-13 01:08:32-07:00,5,0,좋아요,좋아요. 편해요
sophienari,2023-03-12 09:13:01-07:00,5,0,너무 편해요,똑딱 도입하는 병원이 더 늘어났으면 좋겠어요~
회원가입시켜줘,2023-03-10 00:08:37-07:00,5,0,좋아요,굿
날2맘,2023-03-09 17:19:20-07:00,5,0,넘 편하게 이용중입니다,대기시간도 줄어지고 너무 좋아여~
조덕배짱,2023-03-06 17:16:06-07:00,1,0,인증번호 오질안음,예약은커녕 본인인증조차 할수없어요 ㅆㄹㄱ앱
쏠찍허게,2023-03-06 06:53:04-07:00,5,0,구라가 아니고 정말좋아요!!,"환절기 감기라 병원 갓엇는데 진짜 좋아요 
아파서 기다릴힘도 없었는데 이어플로 예약하면 바로 가서 진료 볼수 잇어요 ㅋㅋㅋㅋ안그랫으면 20분 기다려서 진료 받앗을 텐데 퓨ㅠㅠ"
필꼬사,2023-03-05 18:39:48-07:00,5,0,진료예약 편함,진료예약하면 대기 시간 없이 편할것같네요
별나무22,2023-03-04 15:26:48-07:00,5,0,편리해요,아이 진료실 접수하고 시간맞춰가기 편리해요
jleejung,2023-03-03 21:17:41-07:00,5,0,예약해서 가니 되기도 안해도 되고 좋네요,예약해서 가니 되기도 안해도 되고 좋네요
김티타,2023-03-03 20:51:44-07:00,5,0,편리해요,잘 쓰고있어요
망말말,2023-03-02 22:13:45-07:00,5,0,유용합니다,"실시간 대기확인 서비스
너무 즇아요"
허젼이,2023-03-02 21:02:39-07:00,5,0,똑딱 너무 편함,이제 없이 못살듯
아알랄할핳랄알핳,2023-03-02 07:10:49-07:00,5,0,짱👍,감사합니당 ^_^*좋아요👍
동키와너구리,2023-02-27 18:01:44-07:00,5,0,편리한 앱,미리 접수하고 시간 맞춰 도착하면 되니 좋아요.
팔돌도도,2023-02-27 17:11:10-07:00,5,0,편하네요,대기시간을 줄여주어서 편합니다
대장님멋져,2023-02-26 19:14:36-07:00,1,0,0점이 없는게 아쉬운 앱,쓰레기다 진심
민아12,2023-02-26 00:51:34-07:00,5,0,너무 좋아요,1과 선생님 너무 친절하셔요 ㅠㅠ 아이 장염으로 주말인데도 링거도 맞고 왔습니다
훌륭한리뷰어,2023-02-25 22:20:16-07:00,4,0,개인정보를 좀 소중히..,"요즘처럼 개인정보 함부로 노출하면 큰일나는 이때에 똑닥어플 열면 제 주민등록번호가 막 보이네요?
똑닥 어플에 잠금기능을 넣던지 아니면 주민등록번호를 가렸다가 필요할때 페이스아이디나 비번넣고 푸는 방식으로 바꿨으면 합니다."
핑구펭귄,2023-02-25 20:26:16-07:00,5,0,아주 유용해요,아이들 아픈데 가서 대기하고 있지 않고 집에 있다 바로 갈 수 있어서 너무 좋습니다. 집에서 조금 거리는 있지만 좋은 병원에서 똑닥 사용하고 있어 아주 유용히 잘 쓰고 있네요. 형제를 동시에 접수 할 수 있는 기능도 생기면 좋을 것 같아요 ㅎㅎ 병원에서 센스있게 같이 해주시긴 합니다 :) 잘 쓰고 있습니다 :)
꽤꽥이,2023-02-24 16:03:06-07:00,1,0,개선이 필요합니다,정말 중요한 예약 순간엔 항상 트래픽이 몰려서 앱 실행이 제대로 안 됩니다 ㅡㅡ
앨온,2023-02-23 23:47:45-07:00,1,0,사전문진 작성중에 접수가 계속 취소돼요,"병원 가려고 하니 똑닥으로밖에 접수가 안되어서 접수하고 사전문진 작성하는데 남은 인원이 3명정도라 계속 자동접수취소되어서 결국 병원 찾아갔는데 접수대 사람들도 자기들이 취소하는거 아니어서 모른다 하는 사이에 접수가능시간 지나서 결국 병원까지 가놓고 아무것도 못하고 돌아왔습니다 이거 어떻게 책임지실거예요? 진짜 최악의 어플이네요

(+) 패널티? 3명이하라서 사전문진 작성 중 접수 취소된다구요 제 앞의 환자 2명인가 있어서 제 차례 온 적도 없고 패널티 받았다고 말한적 없어요 리뷰도 대충읽고 답하시는거예요? 제발 이 어플 사용하는 병원 줄어들었으면 좋겠네요 병원 방문해도 해결책없고 이정도 경우도 예상 못하고 어플 만들었으면 기획자 개발자 다들 반성하시길"
둥이파파앤맘,2023-02-22 21:43:22-07:00,5,0,편리해요,미리 예약 가능해서 좋아요
ㅋㅋㅋㅋ재밋당,2023-02-22 16:18:55-07:00,2,0,본인인증 문의,"알뜰폰 사용자는 본인인증이 안되나요?
문자 인증이 안되서 앱 사용을 못하네요ㅜㅜ"
미오투요,2023-02-21 22:38:02-07:00,5,0,진짜 짱,다니고 있는 소아과 미리 예약 안 하면 너무 오래 기다려야 해서 진짜 아주 많이 잘 쓰고 있는 앱. 다른 병원도 쓰면 좋겠어요 ㅠㅠ
똔똔이맘,2023-02-20 22:54:27-07:00,5,0,영유아검진 잘 받았어요.,"어린이집에서 영유아검진하고 제출하라고해서
급하게 예약했는데도, 친절하게 예약상담해주시고,
의사선생님과 간호사선생님께서 친절하게 대해주셔서
영유아검진 잘 받고왔습니다."
후덜덜함,2023-02-20 02:02:32-07:00,5,0,굳입니다,굳
내가 메꾸리인뎅,2023-02-19 18:09:37-07:00,5,0,감기,하염없이 기다리기엔 아까운 시간인데 똑딱 최고로 잘 이용했네요.~~
쟈스민정,2023-02-16 19:39:38-07:00,5,0,친절해요,지인 추천으로 갔는데 친절하시고 꼼꼼히 봐주시고 좋았어요
보니달린,2023-02-16 18:13:20-07:00,5,0,친절해요,"선생님들 모두 친절하시고 너무 잘해주세요~ 
차타고 와야하지만 꼭 여기로 옵니다~~*^^*"
호날두23,2023-02-15 22:05:09-07:00,5,0,좋아요,잘쓰고 있어요 좋아요
Nayun88,2023-02-14 18:29:24-07:00,5,0,편리해요,이거 없이 현장접수는 못하겠네요 이젠 ㅠㅠ
아목시펜,2023-02-13 21:33:50-07:00,5,0,예약시간,"예약 시간 지정하는 기능도 있으면 좋겠어요
시간에 맞춰 도착 할 수 있어어서 좋을듯 합니다"
무슈림,2023-02-10 17:23:15-07:00,5,0,잘사용중이에요,편하게 이용중이에요
arammami,2023-02-09 22:55:51-07:00,5,0,편해요^^*,미리예약할수잇어서 넘좋아요  예약시간도정호ㅓㄱ히나와서시간맞춰가면 병원에 오래잇을필요도없고요 또딱넘좋은어플이에요 ^^*
아야어여오여유어이잉이에,2023-02-09 20:10:56-07:00,5,0,편리하고 좋아요 !,"예약하기도 좋고, 아이 성장 기록하기에도 좋아요 !"
맴355,2023-02-09 06:13:54-07:00,5,0,편해요,거리있는 소아과 가는길에 접수하고 도착해서 진료보고 너무 편해요
하민맘스,2023-02-08 18:36:48-07:00,5,0,좋아용,체고
최악인 보험앱,2023-02-08 18:05:28-07:00,4,0,편해요,예약도 쉽고 스케줄도 바로 확인할수 있어서 편해요
Theunique07,2023-02-08 17:35:14-07:00,4,0,좋아요 ‘ㅡ’,대기 많은 소아과 다니는데 미리 예약할 수 있어서 나무 좋아요~ 더 많은 병원들이 똑딱 도입해주길!!
제니하우스,2023-02-08 17:28:35-07:00,1,0,얼마전 이유없이 취소되서 패널티 먹었네요,병원에서 대기 하고 있는데 갑자기 취소됐다고 알림뜨더니 패널티 1회라고 ㅡㅡ 어이 없네요
친구아닌 친구,2023-02-08 17:15:42-07:00,5,0,개편함,"시골이라 병원이 드물어서 오래 기다려야 하는데
개편함"
pinta2ㅏ어ㅜ,2023-02-07 18:58:52-07:00,5,0,좋아요,굿👍
JW87kr,2023-02-07 18:22:50-07:00,5,0,편합니다,동네 똑닥 지원병원있어서 매우 유용하게써요
린다^^,2023-02-07 07:53:17-07:00,5,0,똑닥 최고^^,너무 편하고 좋아요~감사합니다~~^^
Mommy April,2023-02-07 06:47:34-07:00,5,0,너무 좋아요,정말 좋은것 같아요 당일대기자 접수고 할수 있고 너무 좋아요
델라로사,2023-02-05 21:45:52-07:00,5,0,이만한게 없네요,두시간 앉아잇다 보면 이어플 안간거 후회헙니다
순디순다,2023-02-02 20:03:32-07:00,5,0,굿,기다리지 않아서 좋아요
뚤뚤뚤8,2023-01-31 19:02:44-07:00,5,0,굳,굳
jjingamja7,2023-01-30 17:50:51-07:00,5,0,좋아요,굿 좋습니다
아아라리리친,2023-01-29 15:21:39-07:00,5,0,편리함,편리하지만 오류가 잦아요ㅠㅠ
좋음1234569,2023-01-28 17:01:00-07:00,1,0,다시 다운 받아도 계속 오류가 나요ㅠㅠ,"올바른 방식(correct format)이 아니라 데이터를 읽을 수 없다고 뜨면서 앱에 갑자기 안들어가져요
애들 병원 요즘 이거로 다하는데 큰일이네요"
날아라다람지,2023-01-28 16:54:49-07:00,1,0,어플이안된다,일시적인 장애뜸
찡찡띵,2023-01-28 16:36:44-07:00,4,0,서버오류인가요,똑닥앱 아기 병원 예약으로 넘 유용하게 잘쓰고있었는데 오류인지 안들어가지네요 해결 부탁드립니다
아항핳항,2023-01-27 18:56:36-07:00,1,0,대기시간 줄이고 싶어 사용했는데,"다니는 병원 사람이 항상 많어 대기 예약 줄이고 싶어 사용 했는데, 어플로 접수 하고 인원 좀 줄기에 갔는데 카운터에서 어플로 예약했다고 이름 말하니 그때서야 접수 해주네요;; 이럴꺼면 어플 왜 쓰나"
하나님의 딸,2023-01-27 18:26:13-07:00,5,0,최고예요,"완전 편해요^^
안되는곳도 많은데 모든병원에서 똑닥이됬음 좋겠네요"
J. Han,2023-01-24 19:48:44-07:00,5,0,ㅅㅈㅍ 원장님 감사합니다,왼쪽 가슴 혹 추적 검사로 이번이 두번째 방문입니다. 통증 때문에 무서웠는데 서 원장님 편안하고 친절하고 명확한 진료 감사합니다. 6개월 후에 또 방문 드리겠습니다
이십냥,2023-01-24 00:27:48-07:00,1,0,오류 엄청 납니다.,오류도 많고 무엇보다 오류 나는거 불안 해서 예약 내역 확인 하려고 해도 ui 구성이 매우 불편하여 찾아보기 어렵습니다. Mz세대인 제가 써도 불편한데 나이 좀 더 있는 부모님들은 쓰기 더 불편할거 같네요.
아카메라,2023-01-20 01:05:42-07:00,5,0,병원 접수후 방문 좋아요,"몇명이 대기중인지 알 수 있고, 오래 기다리지 않아서 좋아요"
꽇,2023-01-18 21:26:51-07:00,5,0,좋아요,어플로 손쉽게 예약할 수 있어서 좋아요!!!
ㅎㅇ히히히,2023-01-18 21:26:42-07:00,5,0,굿,굿굿굿
뀨뀨꾜꾜1021,2023-01-17 19:18:42-07:00,5,0,좋아요,미리 접수할수있고 대기가 얼마나있는지 확인되니 너무 유용하고 좋아요
아쿠아이브,2023-01-15 19:45:44-07:00,5,0,넘 편리합니다,처음이라 대기가 많은 상태로 갓지만 병원에 간호사분들께서 너무 친절하게 응대해 주셔서 취소자분이 계셨는지 조금 기다리고 진료 볼 수 있었네요.
H4XBW4,2023-01-15 16:33:05-07:00,1,0,저번주터 업데이트 후 뭐가 안 됨,ㅠㅠ
ㅓ어오ㅗ려,2023-01-15 16:07:24-07:00,1,0,괜히 깔았다..,예약은 무슨 병원 정보란자체에 들어가지지를 않음;; 기능이 앖는 앱이네요;;; 지웠다깔아도 그대로
세~,2023-01-15 00:23:16-07:00,5,0,아이 키우는집엔 필수네요,잘쓰고있습니다
난감한여자,2023-01-13 22:55:19-07:00,1,0,업데이트가 안되요,병원 예약해야하는데 업데이트가 안되서 앱 실행도 안되고 먹통이네요
러블리마스,2023-01-11 18:45:52-07:00,5,0,굳,굳
찬영빠,2023-01-11 16:07:05-07:00,5,0,좋아요,쓰기 편해요
guria17,2023-01-11 03:54:30-07:00,5,0,예약하기 편해요,예약하기 편해요
유오궁,2023-01-10 23:22:11-07:00,5,0,좋아요,좋아요
아팠어유,2023-01-10 21:41:37-07:00,4,0,앱을 처음 설치하는 상황,"병원에 갔더니, 앱로 접수 예약하고 순번에 맞춰 방문하라고 하더라고요. 아픈 상태로 신경이 날카로워져서, 요새 병원도 인스타 카페마냥 응대 안해주고 앱으로 다 해결하나싶었고.. 설치, 인증이랑 문진작성이 상당히 번거롭게 느껴지더라구요. 난 병원에 왔는데.. 아무튼 순번이 늦어 사무실에 들렀다가 다시 맞춰 나왔네요.

좀 괜찮아지고 생각해보니, 다음엔 쓸 줄 아니까 갈 필요 없이 예약해야겠다 싶어요.

아픈 상태에서 앱을 처음 사용해야하니 잠깐은 거부감이 들었지만, 편하고 좋은 어플이라는 게 총평입니다."
어기어기오기,2023-01-09 10:47:56-07:00,5,0,똑딱 어플  편리해요,최근에 아이낳고 병원진료 갈일이 많은데 예약하기 너무 편하고 좋아요~
촐쵸리,2023-01-08 16:06:22-07:00,5,0,굿맨,베스트앱👍
순대냔,2023-01-06 19:59:06-07:00,5,0,아주편해요,진짜 진짜 너무편해뇨ㅠㅠ
동글리아,2023-01-05 18:53:28-07:00,5,0,넘 좋아요,진짜잘쓰고 있어요 예약하기기능 최고에요
giskdakwbx,2023-01-05 16:04:18-07:00,3,0,병원정보 다른것 수정요함,운영시간 잘못되어 있는 경우가 더러 있어 당황했던적이 있습니다. 수정되면 좋겠습니다
ㄴㅋㅍㅇㅍㅇㅎㅁㄱㄷㅎ,2023-01-04 22:16:50-07:00,5,0,굿,"좋아요 대기없이
쓸수있어요"
귀요미수니,2023-01-04 21:38:02-07:00,5,0,소문처럼 친절하세요,"아이 이름 부르며 친근하게 설명해주셔서 아이가 선생님
말씀대로 집에와 실천해요.물 섭취와 기침방법등. 
약 처방도 과하지 않고 처방약 먹고 좋아졌어요."
Ttengmam,2023-01-04 00:10:20-07:00,5,0,편해요,미리 예약하고 가니까 편해요!
쑥쑥2222맘,2023-01-03 17:33:31-07:00,5,0,잘쓰고 있어요!,대기가 너무 길면 마냥 병원에서만 기다리기가 너무 힘든데 이 어플이 있으니 차에서나 가까운곳에서 일 보면서도 확인이 가능하니 좋더라구요!
ps2046,2023-01-03 15:18:02-07:00,5,0,기능 하나도 추가해 주심 안될까요?,"똑닥 잘 사용중인 유저입니다.
다름이 아니라 가족끼리 대기순서 공유할 수 있었으면 좋을거 같습니다.
자녀같은 경우 엄마, 아빠가 서로 가능한데 따로 관리되는 부분을 자녀라면 공유할 수 있도록 해주셨음 좋겠습니다.
아빠가 예약하고 병원은 엄마다 데리러 가야할 경우 가족이면 엄마에게도 대기순서가 공유 되면 좋겠습니다!
감사합니다!"
꾸러기 최강 꾸러기,2023-01-02 15:44:11-07:00,5,0,병원 예약하기 좋습니다.,병원 예약이 손쉬워졌어요.
치킨마미,2023-01-01 17:25:27-07:00,5,0,진짜 최고의앱!!,"아픈아이데리고 병원에서 기다리는거 너무 힘든데 똑딱이 이용하고 대기시간 거의 없어져서 너무 좋아요.
최고의앱!!!"
쏘유네,2022-12-31 16:32:01-07:00,3,0,예약서비스,예약되서 편리해요
ㅔ새애애애래래래헬,2022-12-31 01:50:56-07:00,5,0,조아요,좋아요
sdkdiene,2022-12-30 21:04:15-07:00,1,0,하…..,"예약하는데 푸쉬알림설정하라고 떠서
한달기다리는 예약 놓쳤네요
예약은 다 하고 뜨게 만드시지…"
커해저쟈리누후잘,2022-12-30 16:12:14-07:00,1,0,하,왜 이런 어플까지 나와서 병원도 대기타고 광클해서 겨우가야 하는지ㅡㅡ.... 진짜 짜증난다...
한명의아이폰유저,2022-12-29 21:37:34-07:00,5,0,은행계의 토스!,"덕분에 병원에 가서 오랜 시간 기다리지 않게 되고, 갔는데 병원이 닫아서 진료를 못 보는 황당한 일도 없어져서 좋아요ㅎㅎ 실손보험 서류도 모바일로 받아볼 수 있구요!
단점이 있다면 똑닥을 이용하는 병원이 아직은 많지 않은 점 정도..? 그래도 요즘 새로 개원하는 병원들은 대부분 이용하고 있어서 큰 문제는 없어요~"
hwmum,2022-12-29 21:06:37-07:00,5,0,요즘같은 시국에 최고인듯요,코로나 의심되서 병원가면서 대기순서를 알려주는 똑닥 덕에 차에서 대기하다 들어갈 수 있었어요. 최고에요!
팀팍,2022-12-28 21:28:33-07:00,5,0,잘 진료받고 왔습니다.,잘 진료받고 왔습니다.
호옹잇,2022-12-28 17:21:08-07:00,5,0,좋은데 ios16 다이나믹아일랜드 기능 추가해주세요.,잠금화면 및 aod 및 다이나믹 아일랜드에서 대기명수 확인가능했음 좋겠어요.
찜뽕뿡,2022-12-28 03:38:35-07:00,5,0,편리하고 좋아요,대기없이 예약할 수 있으니 좋아요
알려진바없음,2022-12-26 15:48:15-07:00,5,0,희안하게,"오전 8:30에 바로 눌렀는데 병원대기자가 바로 눌렀는데 40명?? 이게 말이되나요?? 

아이폰 14 pro max 이고 인터넷 당연히 KT인데 !!"
ㄷㄷㄷㅈㅈㅈ,2022-12-26 00:58:10-07:00,1,0,회원가입이안됨,이메일 쓰고 확인 누르는데 확인안눌려서 못하는중 인증만 계속 하고 ㄹㅇ어ㅐ이러죠
아우더러 ㅜ,2022-12-25 23:01:20-07:00,5,0,좋아요,정말 좋아요
Rkaehdkf,2022-12-25 22:18:04-07:00,5,0,너무좋아요,똑딱 너무 유용하고 좋으네요^^
