USER,DATE,STAR,LIKE,TITLE,REVIEW
yo_gorani,2022-07-12 00:09:58-07:00,1,0,시스템 정말 엉망이네요.,"1. 온라인 처방전 받았더니 근처에 제휴약국이 하나도 없어서 약 못 받는다 함.
2. 퀵배송도 안 된다 해서 택배 2~3일 기다려야 함. 당장 아파 죽겠는데 어떻게 기다리죠?
3. 가족한테 부탁해서 병원 대리 처방 받으려 했더니 굿닥 이력 때문에 처방 불가함.
4. 굿닥 어플에는 처방 취소 기능 없음. 병원에 연락했더니 굿닥에서 취소해야 한다 함.
5. 본사 전화 계속 안받음. 나중에 전화받고도 처리 한참 걸림.
진짜 최악의 어플. 인프라가 안됐으면 서비스를 하지 말아야지, 사람 목숨갖고 장난하는 것도 아니고."
Cjune1985,2022-07-11 18:30:09-07:00,1,0,왜 자꾸 카톡이 오나요?,굿닥 이용해서 간 병원도 아니고 더군다나 어플은 삭제 된지 꽤됐는데 어제 병원간지 어떻게 알고 리뷰를 남기라는건지 회원탈퇴 및 개인정보 삭제 방법 알려주세요
hhbhbhbbhb,2022-07-11 05:44:01-07:00,1,0,피해자 생기지 말라고 작성한 리뷰 삭제당함,치과가서 이를 본뜨는 약을 두번이나 삼키게 한 병원 불친절하고 어떤진료를 진행하는지 조차 말하지 않고 무작정 입안에 수술도구부터 밀어넣고 보는 병원에대해 피해자가 생기지 말라고 작성한 리뷰 그냥 삭제 당했어요 좋은리뷰만 남겨진 병원들 굳이 왜 어플쓰면서 찾아갑니까 .. 그냥 네이버 사용하세요
hshfwj,2022-07-10 23:11:49-07:00,5,1,신세계다..,"신세계입니다..
회사라서 병원 못갈 때 비대면으로 진료 받고 집가면서 약국 들러서 약 받아갈 수 있어요.
누가 생각한 아이디어입니까?
당신은 정말 천재..."
binill,2022-06-26 22:00:12-07:00,1,0,최악,"시간변경 되었는데
바뀐 점심시간이 제대로 반영 안되어있음
그지같은 앱"
Naver music,2022-06-21 00:06:02-07:00,1,0,최악의 서비스,"정말 인생 최악의 비대면 서비스네요..
아기가 신생아라 .. 
비대면으로 진료한다기에.. 
서비스를 처음사용했어요..

의사가 전화 받고 카메라도 안켜고 .. 

아이 상태에 대해 듣기만하고..
자기는 해줄게 없다고 .. 
병원 내원하세요 라는말을 남기고.. 
전화를 끊더니 ..

의료비를 청구하려고.. 
주민번호 내놓으라고 하더군요… 

아기가 아직 주민번호 등록이 안되어있어요..

서비스 미숙한 정도가 아니라 ..
이정도면 의사 면허가 있는 의사와 제휴하고 있는게
맞는지 의심스럽습니다.. 

저정도 대답은 의사 면허없는 저도 할거 같은데요..

진료 내용에 대한 모니터링 
진료에 구체적인 내용..
진료 서비스 평가에 대한 내용 그리고
서비스가 별로인 의사 거부 기능도 없이.. ㅠㅠ
아무나 매치해주고..
아무나 그냥 말한마디 하고 진료비 받으면 다인가요!?

아기 엄마들은 진짜 간절한 마음으로..
서비스를 사용하는건데.. 
정말 다시는 이 서비스 안사용 할 것 같습니다"
캬먀얀,2022-06-15 00:19:19-07:00,1,0,이전에 회원가입했는데,"싹 다 바뀌고 저장된 내용 다 날라간건지… ㅋ 
회원가입했는데 또 회원가입하라뜨고 
로그인 하는 방법은 없고 ;"
qazwsxedc567,2022-06-14 19:37:09-07:00,3,2,"간편하나 진료비, 조제비 내역 확인이어려움",진료하기 누르자마자 의사와 매칭이 되서 다소 당황스러웠습니다. 병원을 선택할 수 있는지 알았어요. 진료비가 과다하게 측정이 된 것 같은데 병원에 문의할 수 있는 부분이 필요하다고 느껴집니다. 퀵배송으로 신청할 시 조제비가 얼마인지 확인이 되지 않아 비용에 대한 부담이 크게 느껴집니다. 대략의 진료비 범위와 조제비 내역을 확인할 수 있는 시스템이 만들어진다면 좋을 것 같스빈다.
tjsgpp,2022-06-07 19:46:15-07:00,5,0,왜 마음대로 리뷰 등록이 되었다고 하죠?,"병원에 대한 리뷰를 적고 싶은데
두번 다 리뷰가 등록되었다고 하면서
제가 적을 수 없게 넘어가네요?"
포오폴,2022-06-03 18:56:59-07:00,1,0,글쎄요.,"보니까 야간진료하는 병원들도 있고 약국도 있는데 왜 
선생님들 퇴근시간에 맞춰서 약을 받고 안받고가 나뉘는지 모르겠습니다. 이런 시스템은 좀 고쳐주셨으면 좋겠네요 당일날 새벽도 아니고 6~7시에 진료 받았는데 다음날 11시 되서야 조제비 완료라고 뜨네요. 6시 이후 진료 건은 퀵이라도 다음날 배송한다고 적혀 있으면 기다리지는 않았을 것 같습니다. 비대면 진료는 간편하고 효율적이었으나 이런 부분에 대해서는 꽤나 아쉽습니다
덕분에 밤에 불편하게 잤습니다."
cyan0726,2022-06-03 03:51:46-07:00,3,0,"비대면 진료는 좋은데 가격과 앱 사용은 아직,,,","리뷰 안 쓰는데 처음 써보고 말씀 드려요. 

 먼저 좋은 건 신청에 있어서 약 15분이면 처방전까지 모두 나온다는 건 좋았어요. 진료도 2분만에 끝났고 너무 편했는데 문제는 그 다음이었어요. 일단 저는 탈모약을 처방 받았는데 가격이나 이런 부분은 예전에 진행해본 경험이 있어서 어느정도의 가격대를 생각했는데,,, 가격이 천차만별인 건 알겠습니다만 처방전과 금액이 정찰제가 아니다 보니 안내가격이 처방비 제외 7만원으로 안내 받고 깜짝 놀랐습니다. (결국 약국에서 전달 주신 금액은 3개월치 54000원, 총 74000원이 나갔습니다)
다른 카테고리는 괜찮을지 모르겠는데 적어도 탈모약에선 그러네요. 이런 부분에 있어서 금액적인 부분 노티 등이 부족했다는 생각이 1차로 들었습니다. 현재 보도자료에도 나오듯이 탈모약 관련해서 가격경쟁이 심한 걸로 아는데 결국 제가 굿닥을 선택해서 겪은 일이라 울며 겨자먹기로 신청했습니다. 

 두번째는 처방전 > 퀵배송을 신청했는데 퀵배송을 취소하고 퇴근해야할 일이 발생해버려서 신청하고 10분 뒤에 근처 약국 수령으로 변경 요청 해서 진행 가능한 건 확인했는데 적어도 1km 미만에 떨어진 약국을 추천해줘야지 2km 이상 거리에 제휴 약국이 있다고 덜컥 됐다고 매칭을 해버리면 고객이 직접 수령의 의미가 있을까 싶습니다. 적어도 매칭을 해주시려면 그런 것도 고려가 필요할 것 같고요. 또한 전화를 통해서 제휴 약국을 알려주신 건 감사한데 아무리 알려주신 약국을 앱 내에서 눌러도 다음 스텝으로 안 넘어가는 건 또 왤까요? 이런 부분이 좀 많이 불편했습니다. 결국 저는 퀵배송에서 직접수령, 다시 일반 택배로 변경하는 번거로운 작업을 거침은 물론, 금액이 5만원 이상 나오는 것도 모른 채 금액을 현금입금을 해드려야 하는 번거로움도 겪어야 했네요. 그러면 당장 현금이 없는 분들은 카드 결제도 못 하고 그럼 처방전만 들고 이 약국 저 약국에게 전화해서 약을 처방받을 수 있는지 또한 체크를 해야하는 건지,, 의아하네요. 간편한 것만 너무 신경쓴 나머지 이런 디테일들은 고려를 안 한 것 같아 아쉽습니다. 앱 사용에 있어서 이런 뎁스와 불편함은 좀 개선됐으면 합니다."
매일이신나유,2022-06-02 20:41:13-07:00,1,0,진료 끝나면 톡으로 오는 리뷰푸쉬메세지,"진료 끝나면 톡으로 로는 리뷰써달라는 푸쉬메세지 안오게 할 수 없나요?? 당일까지는 참아도 다음날, 몇일 후 까지 리뷰 써달라고 오는데 그것때문에 앱 지웠어요. 카톡은 차단하는 방법밖에 없나요!??"
도나츠고,2022-05-31 05:19:58-07:00,1,0,약 처방전 버튼 이상해서 팩스 못보냄,아이폰에서 약국에 보낼 팩스번호 적고나니 번호창이 안내려가네요. 확인버튼을 누를수없어. 팩스를 못보내. 약국에서 약사님 문닫을때까지 계속 도전했는데 실패함... 엉엉
양피박 2252호,2022-05-28 21:38:57-07:00,1,0,비대면 진료;;;,"일요일이라 비대면진료신청했는데 무슨 뻔한 말만 늘어놓고 그냥 병원 가보라네요 이래놓고 진료비 6,300원;; 진료를 봐준게 없는데 진료비를 받는게 웃기네요"
sjiebhdid,2022-05-27 01:45:47-07:00,1,0,택배,약을 택배로 시켰는데 안내가 3일내에 온다고 해서 시켰더니 5일이나 넘게 걸리고 아직 근처에 오지도 않았습니다. 택배사의 문제 이겠지만 그럴거면 안내 문구 수정 했으면 좋겠습니다. 그리고 택배로 약을시켰는데 배송은 출발은 했는지도 알 수 없고 송장 번호도 오지 않으니 답답하기만 합니다. 그냥 돈만 날린 기분입니다.
웩이이ㅣㅓ,2022-05-26 20:09:40-07:00,1,0,리뷰 후기 사진 보다가,사진 보고 뒤로가기 누르면 위로 올라가서 불편함
s2arora,2022-05-19 07:55:35-07:00,1,0,앱실행이안되요,"아이폰12 256 유저입니다.
웹으로는 잘이용해서 어플로도 이용하고싶은데
1년전이나.지금이나 실행이안되요..
저만이런가요?
파란색굿닥화면만뜨고 꺼져요그냥"
센세이션한인간,2022-05-17 12:12:06-07:00,5,0,비대면진료 정신의학과도 되나요??,비대면진료 정신의학과도 되는건가요??
친구삭제복구ㅠㅠ,2022-05-17 01:09:31-07:00,1,0,담당자가 결제 잘못해서 엉뚱한 돈 나갈뻔했습니다,"코로나 확진자로 비대면 진료 보고 약을 택배로 받기했는데 돈이 결제되더라구요. 확진자는 약값 무료인걸로 알고있는데.. 결제된 약국에 전화해도 제 이름으로 결제된적이 없다하고 알고보니 어플 담당자가 다른사람 결제를 제카드로 잘못 결제했더라구요. 제가 문의하지않았면 엉뚱한 사람 약값 결제를 제 카드로 했겠죠. 제대로 확인 안하고 결제하는거면 앞으로 뭘 믿고 제가 비대면 진료, 결제를 해야하는건지.. 차라리 다른 어플을 이용할 것 같습니다.."
다시는 안쓸듯?,2022-05-16 19:52:23-07:00,1,0,처방이 안된다네요,제휴약국도 별로 없는데 제휴 약국이 아닌곳에서는 병원에서 직접 처방전을 보내주거나 환자가 처방전을 들고 약국을 와야 약을 준다고 하네요 팩스로 처방전 보낸곳 어디에서도 약을 못받았어요 진료비 3만원만 날렸네요 직접 병원가니까 진료비 2만원이던데 진료비도 좀 높게 책정된편인것같아요
시니컬링,2022-05-16 18:45:48-07:00,2,0,수수료 어마어마하게 받아먹음,18만원짜리 정가약 택배할려고하니 24만 결제..?? 수수료로 얼마를 받아쳐먹을려고 하는건지
너튷녀더윹,2022-05-12 20:43:51-07:00,3,0,위치설정기능,실시간 위치외에도 위치나 지역을 대충 지정해놓고 병원검색을 할 수 있는 시스템이 필요할 것 같아요 교통수단을 이용해서 이동하고 있을 때 미리 도착지 근처 병원을 찾아보고 싶은데 그게 안돼요 그리고 검색하고 나서 뜨는 리스트에 병원명과 함께 대략적인 주소가 한번에 나와서 굳이 클릭하지 않고도 어디쯤에 있을지 추측이 가능했음 좋겠어요
bonowon,2022-05-12 20:06:09-07:00,5,0,아이폰12프로맥스 팩스전송버튼가리는것만 해결해주세용 ㅠ,아이폰 유저입니다. 처음써보는데 너무 편하고 좋네요. 근데 근처약국으로 처방전 팩스로 전송하려고번호 입력하는곳 클릭하면 숫자키패드가 팩스전송하기? 버튼을 가려서 누를수가없어여; 키패드를 따로 닫을수도 없구용…ㅠ 그것만 수정해주시면 감사하겠습니다;-;
장검 마동석,2022-05-07 07:31:05-07:00,1,0,아이폰 쓰는데  펙스 보내기  안되여,"뒤로 가기 버튼이 없는데 전화번호  넣고
보낼려고  하니  키패드  있어  보내기가  안되요"
chicagoboy209,2022-05-04 08:03:23-07:00,1,0,카카오를 안쓰는 사람은 앱삭제네요 ㅋ..,로그인을 카카오 하나로만 한다는데 카카오미사용자는 앱지웁니다 ㅋ.. 넘어이없어서 할말이없음 탈퇴 어디서하나요? 공지에 탈퇴검색해도 없네요
helloimm anachou,2022-05-03 20:46:07-07:00,1,0,아니 무슨 진료 받으니까 대면진료하라는 말만하고 5000원 결제됐네요,피부흉터에 대해서 물어보니까 대면으로 진료 해야된다고 하고 진료비 5000원 결제해가네여 뭐죠???아니 이거 다시 돌려주세요;;;
펄바샛,2022-04-26 13:36:59-07:00,3,0,병원리뷰작성 익명보장 되는건가 의문,"진료 완료 알림문자 링크로 리뷰쓰려니 번호 노출될듯해서 영 불안한데요, 병원측에서 리뷰 작성자 확인가능한가요? 메일로 문의해도 이부분은 확실한 답변이 없네요?"
꾸로리리리릴ㅇ,2022-04-25 19:03:06-07:00,1,0,버그,"수정안된거같은데요
카카오계정 로그인 계속 눌러도 계속 안들어가짐.: 버튼만 눌리고 다음화면으로 안넘어갑니다"
cherryvelystrawberry,2022-04-20 19:44:15-07:00,1,0,시간이,"시간이 너무 오래걸립니다
처방전도 1시간 걸려서 받았고 그 마저도 본사 고객센터에 전화해서 받았습니다
약 처방까지는 4-5시간정도 소요된다고하니 참고하세요
아픈 사람에게 있어 빠른 약 처방이 중요하다고 생각하기 때문에 개인적으로 이번 진료 이후로 사용 안할것 같습니다"
배두팔,2022-04-19 23:39:03-07:00,4,0,피해자 없도록 잘뜨게 별 4개 드립니다,집은 전라도인데 집주소 적을때도 전라도로 적었는데 뜬금없는 서울에서 전화와서 증상을 말했더니 갑자기 서울에있는 병원에서 진료비 5천원이 나가고 배달도 서울 지역만 된다고 하고 주변 약국으로 진단서 보내기를 누르니 그것도 서울밖에 안뜨네요? 진단서 내진 병원 전화해봤는데 굿닥에 문의하라네요 진료비만 날리고 약도 못타게 생겼어요 배달도 서울밖에 안된다고 하고 이럴거면 서울 비대면 진료로 이름 바꾸세요
Myungho Dohyunn,2022-04-16 08:02:17-07:00,5,0,엄청난 앱 발견!!,인스타 광고보고 반신반의하면서 깔아봤는데 너무 좋은앱이네요! 별이 왜 5개까지 바께안되는거져? 10개는 드리고싶은걸용~!!
Myungshik Hwan,2022-04-16 08:02:15-07:00,5,0,코시국에 없어서는안될앱,이런앱 만들어주신 분들이 있어서 세상은 아직 살만한거 같아요. 수수료도 없고 무료앱인데 어덯게이런기능이 있을수있는건지. 너무 감사합닌다.
pelix2,2022-04-15 18:50:14-07:00,2,0,아이폰 앱 환경 개선좀 해주세요,위치기반 서비스 동의 하라그래서 개인약관 읽어볼라구 눌렀는데 뒤로가기가 없어서 앱으로 못돌아가고 앱을 껏다 켰습니다. 제가 못찾은거일수도 있지만 못찾게 하지 마세요; 그리고 병원리뷰 작성할라고 카톡으로 온 리뷰작성안내문자 통해서 리뷰페이지 들어갔는데 ?? 리뷰가 그냥 작성되어버렸어요?? 다시쓸라니까 이미썼다고 나옴. 그리고 리뷰가 익명인지 아닌지도 모르겠습니다. 병원에서 누가어떻게 썼는지 알면 솔직한리뷰 어렵짆아요. 확실히 명시해 주세요
누리 제,2022-04-15 08:19:39-07:00,5,0,비대면진료 잘 썼어요,아기가 코로나 확진되서 약 처방 받아야했는데 비대면 진료 받고 약도 받았어요! 덕분에 아기가 크게 아프지 않고 이겨냈어요 너무 감사합니다!
나언낭,2022-04-15 04:46:23-07:00,1,0,음,"코로나 비대면 진료 받느라 깔아서 사용해봤는데요
경기도 지역에 사는데 웬 경북 병원에 연결이 됐네요 ㅋㅋ 처방전 약국으로 보내는 것도 했는데 약국 갔더니만 안 왔다 하시고... 개인정보만 털린 것 같아서 불안하네요 굳이 이 어플 쓰지 말고 그냥 바로 병원에 전화하세요"
Yesorno44,2022-04-13 17:25:38-07:00,1,0,별 0점 못줍니까?,아픈 사람이 사용 하는 앱인데 카드 등록도 제대로 안되고 몇번이나 뻑나게 하는데 오류 화면이라고 뜨지도 않아서 사십분넘게 붙잡고있다가 아픈 상태로 다른 어플 이용합니다. 카드 등록을 왜 해야하나요? 일회성으로 사용하고 말 사람은요? 앱카드 연동해서 결제되게 연동이나 하세요.
비타민비,2022-04-10 23:11:17-07:00,1,0,예약되는 병원도 없네,병원이 너무없네
덱스커잭슨,2022-04-10 21:27:50-07:00,1,0,어이없고 황당한 5점준 리뷰는 뭐지??,"혈압약 처방받으로고 하는데 피부과에서 연락이 오네요? 오잉 뭐지?? 그렇다 쳐봅시다
가능하니까 연락주겠지 하고 처방전 받았습니다 해주더라구여??  오 좋네 여기까지는.. 
허수가 있더군요 ㅋㅋ 제휴 약국이 없어요 ㅋㅋ 제가 분당사는데 ㅋㅋ 한군데도 없습니다 ㅋㅋㅋ 사전에 고지를 했어야지 준비가 되면 서비스를 오픈을해야지 ㅋㅋ 머하는거지 진짜???  돈날린 종이조각 처방전만 나뒹구네 ..고객센터 번호도 없네?? 구글 메일 문의라니.. 허허 주먹구구식 어플
상세정보나 공지사항에 나와있지 않은내용입니다 꼭 참고하시고 !!! 진료비 날리지마시고 서울은 모르겠지만 경기도 쪽은 거르세요 어이가 없어가지고 진짜"
blckpen,2022-04-10 18:08:28-07:00,1,0,어떻게 카뱅 카드는 등록이 안될 수가 있죠..?,"저는 카뱅 카드밖에 안쓰는데 카뱅 카드는 등록 안된다그러고, 다른 사람 카드로 하려거 하니까 명의가 다르다고 안된다그러고... 대체 서비스를 어떻게 이용하라고 하는 거예요..?? 왜 카드 등록을 필수로 해놓으신 건가요...? 대리인이 가서 현장결제 할수도 있는 거잖아오ㅓ..... 카드 등록이 필수라면 모든 카드 다 되게 해야죠... 덕분이 시간만 버리고 어플 삭제합니다ㅜ"
R망고링,2022-04-10 03:03:23-07:00,3,0,리뷰사진누르고,"리뷰사진 누르고 다시뒤로가기하면 
리셋되서 다시 봤던곳까지 쭉 내려야해서
너무너무 불편해여"
sndfkic,2022-04-05 18:26:06-07:00,1,0,카드등록이안됨,뭔진모르겠지만 카드등록이안되어 코로나때문에 약받으려 깔았다가 다지 자울게요
아랍어장인,2022-04-05 04:40:40-07:00,5,0,어플 너무좋아요,어플 편하고 연결도 잘되고 코로나 확진됐는데 나갈수도없는상황에 약배송까지 받을수있어서 너무다행이었습니다. 다만 배송시 기사님께 요청사항 적는란이 있었으면 좋겠어요. 그것빼면 너무 만족했습니다!
min.gyu.,2022-04-04 22:05:50-07:00,2,0,비대면진료는 안되는거나 마찬가지..,"지역마다 다르겠지만 비대면진료 후 약국에서 처방전을 거부하여 동네 병원에서 다시 전화상담 진행했네요.
1. 비대면진료병원은 위치기반으로 근처 병원에서 이루어져야 하는데 너무 먼 지역의 의사와 연결됨. 
2. 비대면진료한 병원이 처방해준 약이 동네 약국에 없음
3. 어플 처방전은 약국에서 받지 않겠다고 함
4. 택배로 약을 받을 수 있다고 하나 자가격리 기간의 절반 이상이 지난 후에 받을수 있음
어플은 잘 만들었지만 실제 사용이 어려운 서비스라면 그냥 비대면진료 카테고리는 빼는게 맞을듯. 괜히 가입하고 카드 등록하고 번거롭기만 함."
일곱개의 대죄 최고,2022-04-04 19:02:35-07:00,1,0,카드등록,카드 등록이 안됩니다 몇번을 시도해도 다시시도하라네요 앱지웁니다
두목낙지,2022-04-04 18:21:16-07:00,1,0,최악임,"코로나로 비대면 진료 신청했는데 집에서 가까운 곳이 아니라 뜬금없이 강남의 재활의학과로 연결
현재 사는 곳이랑 처방 패턴이 달라 약 수급을 할 수 없음.
관계자 연락 할랬더니 할 수 없음.
최악"
드시모네피엔티,2022-04-02 02:48:29-07:00,1,0,쓰레기,"회원가입부터 뭐 하나 제대로 넘어가는 단계가 없네요. 트래픽 많다고 홍보기사 쓸 시간에, 서비스가 정상작동하게나 하세요."
밍글밍글이이이이이이,2022-03-30 18:32:25-07:00,3,0,잘 쓰고 있었는데,아니ㅋㅋㅋㅋ약 배달하려고 카드까지 다 등록했는데 에러라뇨....죽을맛입니다 진짜 결국 다른어플들 다 찾아봐서 힘들게 구매했네요 카카오체크카드 등록도 안되던데....하루 빨리 개선 바랍니다
경기.재택치료자,2022-03-29 02:06:03-07:00,1,0,별점 주기도 싫고 아픈사람에게 장난하나싶습니다,"경기지역거주중이고 24일목요일 오전 11시경 진료봤습니다.  서울이아니라 전용배송안되고, 처방전에있는약 주변약국으로 받으려니 주변병원으로연결되는게 아니라 랜덤지역으로 연결되어 근처병원애선 대부분취급허지않는약이라며 조제불가능, 결국 2-3일내에 온다는 배송을 선택하였으나 28일 오후인 지금 까지도 약이오지 않습니다,  코로나 자택치료기간은 1주일. 샌터에 연락하여 문의하니  약국에처방전 전송했고 약국에서 보내서 택배 접수가되는시잠 부터 2-3일 이라네요 , 장난하는것도아니고  우연인지 연락한 시점에 운송장번호가 접수됬다고하네요. 어디든 신고할수있는곳있으면 신고 하고싶은 마음뿐입ㄴ다 잘못된 정보 올려두고 이런문제점에대해 올릴곳은 어플평가 뿐이네요 다들 잘참고 하여 치료받으시길바랍니다"
ㅎㅎㅕㅎ혀ㅓㅜㅍ,2022-03-27 23:16:54-07:00,1,0,처방전이 안나온다 ㅋㅋ,진료 끝난지 몇시간이 지나도록 처방전이 안나온다 ㅋㅋ 병원에선 한참전에 발급되었다던데 ㅋㅋ 심지어 뭐 고객센터에 연결할 방도조차 없음 ㅋㅋ 다신 안쓴다
띠링띠,2022-03-27 01:22:35-07:00,1,0,본인인증 좀 넘어가게해달라구요,답글써놓은데로 해도 꿈쩍도안함
시바신,2022-03-26 21:19:06-07:00,1,0,ㅗ,쓰렉.안되는키드가 뭐이리많어
모팟,2022-03-26 18:59:34-07:00,1,0,비대면 진료시 너무 불편하네요,서울 주말 비대면 진료 했더니 부산 병원으로 연결해서 진료 받게 되네요. 머 이것까진 괜찮은데 약받기 하루배송 신청했더니 배송비나 금액에 대한 고지도 없고 바로 신청되서 어디약국에서 오는지도 알수도 없이 굿닥 cs로 되있어서 주말이라고 전화도 안받네요. 방식에 대한 고지나 금액에 대한 고지가 너무 안되어있고 취소버튼도 없어서 취소도 못하네요 다시는 안쓰게 될듯합니다. 그냥 병원에 직접 전화하는게 낫지. ㅠㅠ
딸꿍,2022-03-25 22:45:56-07:00,1,0,왜이리불안정한가요?,"진료완료 떠서 진료내역 확인누르면 진료내역이 있다가도 사라지고 .. 있어서 누르면 어플리케이션에러라고 영어뜨고 뒤로가기하면 진료완료 정보 사라지고 다시 몇번 눌러서 반복해서 뜨고 그거 또 누르면 다시 어플리케이션 에러..
받으라는건가요 말라는건가요

처방전 구경을 못함"
dmsgml9014,2022-03-25 22:43:43-07:00,1,0,별 1개도 아까움,"앱이 정상 작동 안함 오류가 너무 많음
회원가입할때도 오류, 진료 신청하는데도 오류, 병원 위치 확인하다가도 무슨 팝업창이 계속 뜨고,,
어찌저찌 비대면 진료받았는데, 처방전 확인하려고 보니 진료내역이 없다고 뜨네요? ㅋㅋ
제 처방전 도대체 어떻게 확인하란건지..
코로나때문에 어쩔수없이 비대면 진료 할수밖에 없는 상황인데 이러면 진짜 막막합니다.
고객센터는 주말이라고 연락 아예 안되고.. 새로고침 해봐도 계속 진료내역 없다고 뜨네요.
어플 완전 비추입니다. 다른 어플로 다시 진료 받으러 갑니다."
엘마스튜디오,2022-03-25 18:36:16-07:00,1,0,제휴 약국이 없음,약타다가 아파 죽겠음
스릴있네욤,2022-03-25 01:10:41-07:00,1,0,예약 오류나는거 알고 있으신가요?,"굿닥으로 예약해야하는데
예약 오류 나고 있는거 아세요?
가족 이름 선택하고 다음으로 절대 안넘어가고
새로운 가족으로 등록을 해야 예약 화면까지 넘어가지만 마지막에 동의합니다 누르면 멈춰요.
이 동네에 굿닥만 되서 이거 쓰는데..
똑딱 되는 곳 예약해서 차 끌고 소아과 가야할꺼 같아요… 소아과 가서 대기하기 힘들어서 쓰고 있었는데 이런 오류가 심각하게 불편합니다."
어라ㅜㅝ,2022-03-24 03:40:49-07:00,1,0,시스템 체계가 엉망,"1. 비대면 진료를 하여 처방전을 받음 2. 약국에 처방전을 보내 약을 수령하려 하였으나 약국에서는 병원에서 직접 팩스로 받아야한다고함. 3. 병원측에 재연락을 시도하여 팩스를 보내줄 것을 요청하였으나 병원측에서는 팩스를 보내줄 수 없다고 함. 4. 고객센터에서는 이럴경우 다른 약국으로 다시 팩스를 보내는 방법 밖에는 없다고 함. 이럴거면 왜 고객에게 처방전을 주는지 모르겠음. 고객센터 앵무새들은 같은 얘기만을 반복하며 어쩔 수 없다는 얘기만 늘어놓다 끊음. 이런 말도 안되는 시스템으로 무슨 의료서비스를 돕는다는건지 이해가 잘 되지 않음.

——————————————————————————
답변보고 추가합니다
직접수령으로 선택 후 약국지정을 완료하였죠 근데 그 이후에 저렇게 대응하시더라구요.
고객센터에서는 “병원과 가깝지 않은 약국의 경우, 해당 약이 없어 불가능하다”라는 답변과함께 다른약국에 가야한다고 함. 그럼 애초에 집근처 병원을 연계해줘야하는거 아니에요? 부산사는사람한테 서울병원소개해주고 병원 근처에서 약받으세요라고하는 시스템이 참 어이없습니다."
ㅁㅁㅁ999999,2022-03-22 18:41:56-07:00,1,0,전화번호가 없음,서비스가 안되서 당장 진료 못보고 예약도 안되서 병원에서는 어플에 문의하라고 하고 본인인증은 되고 본인인증 완료 수십번 해도 안넘어가고 어플측에 전화 번호 없고 메일로 문의해야 다음날 연락온다고 하고 ㅡㅡ 요즘 시대에 한시가 급해서 병원가는 사람들인데 낼까지 메일로 기다렸다가 언제 될지 알고 기다립니까? 어플 자체적으로 타이핑 치면 버벅거리고 늦고 병원에서는 이딴 어플오 왜 예약 하라는건지 아 짜증나
gangsae,2022-03-22 02:13:32-07:00,1,0,정말 비추) 이런 쓰레기 알고리즘이,"거주지가 서울 강동구인데 김포에 있는 약국에서 조제하고 퀵으로 배송중이라고 합니다. 
어쩔 수 없이 병원에 다시 와서 진단 받고 약 조제했습니다. 
다시 이 앱 쓰는 일 없겠지만 비추입니다."
점트박스,2022-03-21 21:13:08-07:00,1,0,대기 시간도 안나옴,무기한 대기요 닥터나우 쓰세요
mi0716zz,2022-03-21 03:57:02-07:00,1,0,그냥 가서 진료보세요,"일단 약국에서 처방 받는건 100% 불가능
모든 약국이 팩스로 제조가 어렵다고 하고, 택배로 받았을 경우 가서 진료 받았을때보다 3-4배 비쌈"
chuchu1025,2022-03-20 20:14:44-07:00,1,0,강남쪽사람들만 좋을듯,"제휴약국도없는데 진료연결왜해주는거죠
진료비만 버리게됨 :)
주변약국들이 아무도 처방전안받아줌"
살라캣,2022-03-18 20:09:58-07:00,1,0,앱이 거지 같음,"개인정보만 열심히 긁어가고 
가족 접수도 안됨.
닥터나우가 그나마 나음"
2eun_heee,2022-03-16 05:39:48-07:00,5,0,코로나 확진자 비대면 진료,"코로나 확진되었는데 비대면 진료받고 
약처방까지 넘 잘 받았습니당ㅠ_ㅠ 고마워요 굿닥"
불친절한 진입장벽,2022-03-16 01:39:33-07:00,1,0,다른앱 쓰세요,"이거보다 훨씬 사용자도 많고 인기있는 앱 있던데 차라리 그걸 쓰세요

이건 뭔 설치하자마자 결제 유도부터 하면서 정보도 제대로 나열 안해주고 대놓고 호갱만들려고 작정한건지

최소한 뭐가 필요한지 선택하고 정보를 얻은 다음에 결제를 하던가 말던가 해야지

기본적인 순서도 없이 개판인 앱 용량 아깝습니다

빠르게 갈아타세요"
whoyouwannacall,2022-03-15 17:53:55-07:00,1,0,별 0개는 못주나요?,"CS응대가 최악이에요. 진료 끝나고 20분이 되어가도 처방전이 안뜨길래 문의 눌렀더니 구글 폼이 나와요.. 폼 입력하면 1~2일 후에 답변주겠다고..ㅎㅎ 앱에는 아무리 찾아도 고객센터가 없길래 카톡 친구추가해서 전화했더니 상담사는 ""아 네.."" 하고 정적.. 하다못해 진료가 잘 된건지 확인이라도 해봐야 할텐데 ""시간은 10분정도 걸릴수도 있어요"" 라는 기계적인 답변만.. 진료본지 20분이 지났다고 말했음에도.. ㅎ 스타트업 한계인지.. 어플 곳곳에 노션을 덕지덕지 발라두면 뭐하나요 응대가 꽝인데. 서울에서 이용할 수 있는 다른 비대면 진료 어플이 널렸는데 굳이 굿닥 쓸 일은 앞으로 없을 것 같네요"
appplejuyeon,2022-03-14 20:38:15-07:00,1,0,계속 다운되는데요?,"비대면진료 - 택배안된다고 팝업뜨고 - 진료시작 버튼 누르면 앱 꺼져요 
왜이러죠?"
